relpath,fullpath_x,filename_x,size_x,modified_x,rootpath_x,fullpath_y,filename_y,size_y,modified_y,rootpath_y,archive_dir,options,skip,remove_dest,backup,archive
0PGgHMD.jpeg,C:\Users\JGarza\Pictures\0PGgHMD.jpeg,0PGgHMD.jpeg,198811,1638600736.4985347,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\0PGgHMD.jpeg,0PGgHMD.jpeg,198811.0,1638600736.4985347,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
0s4y9uli39h81.jpg,C:\Users\JGarza\Pictures\0s4y9uli39h81.jpg,0s4y9uli39h81.jpg,485109,1644649452.5106578,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\0s4y9uli39h81.jpg,0s4y9uli39h81.jpg,485109.0,1644649452.5106578,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
0vCJ0Hv.jpg,C:\Users\JGarza\Pictures\0vCJ0Hv.jpg,0vCJ0Hv.jpg,4461532,1471924656.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\0vCJ0Hv.jpg,0vCJ0Hv.jpg,4461532.0,1471924656.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
10653226975_6c898f6d53_k.jpg,C:\Users\JGarza\Pictures\10653226975_6c898f6d53_k.jpg,10653226975_6c898f6d53_k.jpg,226176,1551615280.7062151,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\10653226975_6c898f6d53_k.jpg,10653226975_6c898f6d53_k.jpg,226176.0,1551615280.7062151,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
1184963.png,C:\Users\JGarza\Pictures\1184963.png,1184963.png,1135409,1609643980.34585,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\1184963.png,1184963.png,1135409.0,1609643980.34585,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
1366x768.jpg,C:\Users\JGarza\Pictures\1366x768.jpg,1366x768.jpg,863245,1425871866.8779504,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\1366x768.jpg,1366x768.jpg,863245.0,1425871866.8779504,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
16cbab77441651.5c87d7088d2a2.png,C:\Users\JGarza\Pictures\16cbab77441651.5c87d7088d2a2.png,16cbab77441651.5c87d7088d2a2.png,4199973,1675006288.3136566,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\16cbab77441651.5c87d7088d2a2.png,16cbab77441651.5c87d7088d2a2.png,4199973.0,1675006288.3136566,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
1837192.jpg,C:\Users\JGarza\Pictures\1837192.jpg,1837192.jpg,755539,1615261498.524506,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\1837192.jpg,1837192.jpg,755539.0,1615261498.524506,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
1920x1080.png,C:\Users\JGarza\Pictures\1920x1080.png,1920x1080.png,1724780,1412030781.3911965,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\1920x1080.png,1920x1080.png,1724780.0,1412030781.3911965,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
1920x1080_.jpg,C:\Users\JGarza\Pictures\1920x1080_.jpg,1920x1080_.jpg,1224440,1455492913.8152952,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\1920x1080_.jpg,1920x1080_.jpg,1224440.0,1455492913.8152952,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
1920x1200.png,C:\Users\JGarza\Pictures\1920x1200.png,1920x1200.png,1660144,1435822599.7122,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\1920x1200.png,1920x1200.png,1660144.0,1435822599.7122,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
1yGIBt.jpg,C:\Users\JGarza\Pictures\1yGIBt.jpg,1yGIBt.jpg,56232,1636149991.9086628,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\1yGIBt.jpg,1yGIBt.jpg,56232.0,1636149991.9086628,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
1__CwaRFWf_Su-uZUVdg7FaQ.jpeg,C:\Users\JGarza\Pictures\1__CwaRFWf_Su-uZUVdg7FaQ.jpeg,1__CwaRFWf_Su-uZUVdg7FaQ.jpeg,493129,1537651559.9049306,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\1__CwaRFWf_Su-uZUVdg7FaQ.jpeg,1__CwaRFWf_Su-uZUVdg7FaQ.jpeg,493129.0,1537651559.9049306,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
2.jpg,C:\Users\JGarza\Pictures\2.jpg,2.jpg,1084871,1432081772.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\2.jpg,2.jpg,1084871.0,1432081772.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
203526.jpg,C:\Users\JGarza\Pictures\203526.jpg,203526.jpg,84808,1614895864.8346698,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\203526.jpg,203526.jpg,84808.0,1614895864.8346698,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
2245363.jpg,C:\Users\JGarza\Pictures\2245363.jpg,2245363.jpg,746803,1609644259.5521495,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\2245363.jpg,2245363.jpg,746803.0,1609644259.5521495,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
2560x1440.jpg,C:\Users\JGarza\Pictures\2560x1440.jpg,2560x1440.jpg,2618244,1628185083.6715589,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\2560x1440.jpg,2560x1440.jpg,2618244.0,1628185083.6715589,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
2560х1600.jpg,C:\Users\JGarza\Pictures\2560х1600.jpg,2560х1600.jpg,1454977,1403950340.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\2560х1600.jpg,2560х1600.jpg,1454977.0,1403950340.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
27922.jpg,C:\Users\JGarza\Pictures\27922.jpg,27922.jpg,631236,1609644173.5024152,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\27922.jpg,27922.jpg,631236.0,1609644173.5024152,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
2bS4FrP.jpg,C:\Users\JGarza\Pictures\2bS4FrP.jpg,2bS4FrP.jpg,73877,1596509919.8963594,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\2bS4FrP.jpg,2bS4FrP.jpg,73877.0,1596509919.8963594,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
31274.jpg,C:\Users\JGarza\Pictures\31274.jpg,31274.jpg,227234,1415196862.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\31274.jpg,31274.jpg,227234.0,1415196862.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
3840x2160.png,C:\Users\JGarza\Pictures\3840x2160.png,3840x2160.png,8889278,1438848936.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\3840x2160.png,3840x2160.png,8889278.0,1438848936.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
3hN0ENj.jpg,C:\Users\JGarza\Pictures\3hN0ENj.jpg,3hN0ENj.jpg,192061,1613882749.87828,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\3hN0ENj.jpg,3hN0ENj.jpg,192061.0,1613882749.87828,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
4b8e09f8d43e0ee7e7ab4cbf4c14c6b0.png,C:\Users\JGarza\Pictures\4b8e09f8d43e0ee7e7ab4cbf4c14c6b0.png,4b8e09f8d43e0ee7e7ab4cbf4c14c6b0.png,196063,1543096773.9147718,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\4b8e09f8d43e0ee7e7ab4cbf4c14c6b0.png,4b8e09f8d43e0ee7e7ab4cbf4c14c6b0.png,196063.0,1543096773.9147718,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
4k_ArrowWalls_33.png,C:\Users\JGarza\Pictures\4k_ArrowWalls_33.png,4k_ArrowWalls_33.png,1308167,1645584767.616524,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\4k_ArrowWalls_33.png,4k_ArrowWalls_33.png,1308167.0,1645584767.616524,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
5a4f053d3cac434ada0c1cfda611629a.jpg,C:\Users\JGarza\Pictures\5a4f053d3cac434ada0c1cfda611629a.jpg,5a4f053d3cac434ada0c1cfda611629a.jpg,189587,1535181621.8445604,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\5a4f053d3cac434ada0c1cfda611629a.jpg,5a4f053d3cac434ada0c1cfda611629a.jpg,189587.0,1535181621.8445604,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
5JbjBp1.jpg,C:\Users\JGarza\Pictures\5JbjBp1.jpg,5JbjBp1.jpg,257218,1555217151.6120422,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\5JbjBp1.jpg,5JbjBp1.jpg,257218.0,1555217151.6120422,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
5x8rn8uaetf81.png,C:\Users\JGarza\Pictures\5x8rn8uaetf81.png,5x8rn8uaetf81.png,58881,1644649335.0386145,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\5x8rn8uaetf81.png,5x8rn8uaetf81.png,58881.0,1644649335.0386145,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
5ybvzaQ.jpg,C:\Users\JGarza\Pictures\5ybvzaQ.jpg,5ybvzaQ.jpg,185343,1555217024.685353,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\5ybvzaQ.jpg,5ybvzaQ.jpg,185343.0,1555217024.685353,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
630cc8134410221.61e6bb8bb64bb.jpg,C:\Users\JGarza\Pictures\630cc8134410221.61e6bb8bb64bb.jpg,630cc8134410221.61e6bb8bb64bb.jpg,568627,1675006497.3344872,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\630cc8134410221.61e6bb8bb64bb.jpg,630cc8134410221.61e6bb8bb64bb.jpg,568627.0,1675006497.3344872,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
6PPW75D.jpg,C:\Users\JGarza\Pictures\6PPW75D.jpg,6PPW75D.jpg,2289727,1471924642.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\6PPW75D.jpg,6PPW75D.jpg,2289727.0,1471924642.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
712496.jpg,C:\Users\JGarza\Pictures\712496.jpg,712496.jpg,623589,1535181871.5477848,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\712496.jpg,712496.jpg,623589.0,1535181871.5477848,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
7xeIKjh.jpg.png,C:\Users\JGarza\Pictures\7xeIKjh.jpg.png,7xeIKjh.jpg.png,86318,1457592862.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\7xeIKjh.jpg.png,7xeIKjh.jpg.png,86318.0,1457592862.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
8cAMmsz.jpg,C:\Users\JGarza\Pictures\8cAMmsz.jpg,8cAMmsz.jpg,104511,1527485237.1374545,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\8cAMmsz.jpg,8cAMmsz.jpg,104511.0,1527485237.1374545,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
8ecfabbbf8bd08ddc10904c28cead3fe.png,C:\Users\JGarza\Pictures\8ecfabbbf8bd08ddc10904c28cead3fe.png,8ecfabbbf8bd08ddc10904c28cead3fe.png,578416,1601450708.736632,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\8ecfabbbf8bd08ddc10904c28cead3fe.png,8ecfabbbf8bd08ddc10904c28cead3fe.png,578416.0,1601450708.736632,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
9.png,C:\Users\JGarza\Pictures\9.png,9.png,1005521,1643457357.5059404,C:\Users\JGarza\Pictures,,,,,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,True,False
945405.jpg,C:\Users\JGarza\Pictures\945405.jpg,945405.jpg,300606,1609632957.3687139,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\945405.jpg,945405.jpg,300606.0,1609632957.3687139,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
9613549520_a5bf29b15d_k.jpg,C:\Users\JGarza\Pictures\9613549520_a5bf29b15d_k.jpg,9613549520_a5bf29b15d_k.jpg,619454,1551615367.9397652,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\9613549520_a5bf29b15d_k.jpg,9613549520_a5bf29b15d_k.jpg,619454.0,1551615367.9397652,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
a5csqkt8xf391.png,C:\Users\JGarza\Pictures\a5csqkt8xf391.png,a5csqkt8xf391.png,8726527,1654653979.5133386,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\a5csqkt8xf391.png,a5csqkt8xf391.png,8726527.0,1654653979.5133386,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
A8rgHLL.jpg,C:\Users\JGarza\Pictures\A8rgHLL.jpg,A8rgHLL.jpg,141292,1596509932.5847664,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\A8rgHLL.jpg,A8rgHLL.jpg,141292.0,1596509932.5847664,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
aesthetic_spider_man_wallpaper_by_rishonathan_dezif8e.png,C:\Users\JGarza\Pictures\aesthetic_spider_man_wallpaper_by_rishonathan_dezif8e.png,aesthetic_spider_man_wallpaper_by_rishonathan_dezif8e.png,397342,1647883687.3914194,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\aesthetic_spider_man_wallpaper_by_rishonathan_dezif8e.png,aesthetic_spider_man_wallpaper_by_rishonathan_dezif8e.png,397342.0,1647883687.3914194,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
aFhq4bi.jpg,C:\Users\JGarza\Pictures\aFhq4bi.jpg,aFhq4bi.jpg,824155,1596509926.9893973,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\aFhq4bi.jpg,aFhq4bi.jpg,824155.0,1596509926.9893973,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
american-gods-4v.jpg,C:\Users\JGarza\Pictures\american-gods-4v.jpg,american-gods-4v.jpg,1097020,1556468537.5736127,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\american-gods-4v.jpg,american-gods-4v.jpg,1097020.0,1556468537.5736127,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
american-gods-wallpapers-31500-8399783.png,C:\Users\JGarza\Pictures\american-gods-wallpapers-31500-8399783.png,american-gods-wallpapers-31500-8399783.png,2549470,1556468617.5056427,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\american-gods-wallpapers-31500-8399783.png,american-gods-wallpapers-31500-8399783.png,2549470.0,1556468617.5056427,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
american-gods-wallpapers-31500-9897743.jpg,C:\Users\JGarza\Pictures\american-gods-wallpapers-31500-9897743.jpg,american-gods-wallpapers-31500-9897743.jpg,369722,1556468602.2698185,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\american-gods-wallpapers-31500-9897743.jpg,american-gods-wallpapers-31500-9897743.jpg,369722.0,1556468602.2698185,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
another_galaxy_4k_desktop.jpg,C:\Users\JGarza\Pictures\another_galaxy_4k_desktop.jpg,another_galaxy_4k_desktop.jpg,8001189,1614116778.1598928,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\another_galaxy_4k_desktop.jpg,another_galaxy_4k_desktop.jpg,8001189.0,1614116778.1598928,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
arSCEcX.jpg,C:\Users\JGarza\Pictures\arSCEcX.jpg,arSCEcX.jpg,357372,1602824547.0652926,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\arSCEcX.jpg,arSCEcX.jpg,357372.0,1602824547.0652926,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
avengers_splatter_by_designsbytopher-d5dfnur.jpg,C:\Users\JGarza\Pictures\avengers_splatter_by_designsbytopher-d5dfnur.jpg,avengers_splatter_by_designsbytopher-d5dfnur.jpg,6121553,1431490996.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\avengers_splatter_by_designsbytopher-d5dfnur.jpg,avengers_splatter_by_designsbytopher-d5dfnur.jpg,6121553.0,1431490996.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
AypOPCC-2.jpg,C:\Users\JGarza\Pictures\AypOPCC-2.jpg,AypOPCC-2.jpg,52792,1471924600.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\AypOPCC-2.jpg,AypOPCC-2.jpg,52792.0,1471924600.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
a_journey_by_asthi21_defte74-fullview.jpg,C:\Users\JGarza\Pictures\a_journey_by_asthi21_defte74-fullview.jpg,a_journey_by_asthi21_defte74-fullview.jpg,62673,1636751967.3859222,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\a_journey_by_asthi21_defte74-fullview.jpg,a_journey_by_asthi21_defte74-fullview.jpg,62673.0,1636751967.3859222,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
b592d364993691.5ae4c8e9145c8.png,C:\Users\JGarza\Pictures\b592d364993691.5ae4c8e9145c8.png,b592d364993691.5ae4c8e9145c8.png,10412604,1675006334.456519,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\b592d364993691.5ae4c8e9145c8.png,b592d364993691.5ae4c8e9145c8.png,10412604.0,1675006334.456519,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
b90116135055269.61e0af9dd3121.jpg,C:\Users\JGarza\Pictures\b90116135055269.61e0af9dd3121.jpg,b90116135055269.61e0af9dd3121.jpg,3480259,1675008916.5524268,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\b90116135055269.61e0af9dd3121.jpg,b90116135055269.61e0af9dd3121.jpg,3480259.0,1675008916.5524268,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
bAHSRCA-zune-originals-wallpaper.jpg,C:\Users\JGarza\Pictures\bAHSRCA-zune-originals-wallpaper.jpg,bAHSRCA-zune-originals-wallpaper.jpg,169849,1652656503.4613097,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\bAHSRCA-zune-originals-wallpaper.jpg,bAHSRCA-zune-originals-wallpaper.jpg,169849.0,1652656503.4613097,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
BearJew.png,C:\Users\JGarza\Pictures\BearJew.png,BearJew.png,4300891,1480297618.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\BearJew.png,BearJew.png,4300891.0,1480297618.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
beautiful_landscape_by_1111ilya1111-d7o6kk3.jpg,C:\Users\JGarza\Pictures\beautiful_landscape_by_1111ilya1111-d7o6kk3.jpg,beautiful_landscape_by_1111ilya1111-d7o6kk3.jpg,323648,1403969928.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\beautiful_landscape_by_1111ilya1111-d7o6kk3.jpg,beautiful_landscape_by_1111ilya1111-d7o6kk3.jpg,323648.0,1403969928.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
BingWallpaper-2018-06-02.jpg,C:\Users\JGarza\Pictures\BingWallpaper-2018-06-02.jpg,BingWallpaper-2018-06-02.jpg,709909,1528058330.8207688,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\BingWallpaper-2018-06-02.jpg,BingWallpaper-2018-06-02.jpg,709909.0,1528058330.8207688,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
blender_scifi_by_brawnyink_de8fxzt.png,C:\Users\JGarza\Pictures\blender_scifi_by_brawnyink_de8fxzt.png,blender_scifi_by_brawnyink_de8fxzt.png,4530872,1607366805.7049062,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\blender_scifi_by_brawnyink_de8fxzt.png,blender_scifi_by_brawnyink_de8fxzt.png,4530872.0,1607366805.7049062,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
bliss three.jpg,C:\Users\JGarza\Pictures\bliss three.jpg,bliss three.jpg,1128194,1378173188.0,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\bliss three.jpg,bliss three.jpg,1128194.0,1378173188.0,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
bloom_dark_v01.png,C:\Users\JGarza\Pictures\bloom_dark_v01.png,bloom_dark_v01.png,13976658,1656502453.858,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\bloom_dark_v01.png,bloom_dark_v01.png,13976658.0,1656502453.858,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
bloom_dark_v02.png,C:\Users\JGarza\Pictures\bloom_dark_v02.png,bloom_dark_v02.png,13807889,1656505724.324,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\bloom_dark_v02.png,bloom_dark_v02.png,13807889.0,1656505724.324,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
bloom_dark_v03.png,C:\Users\JGarza\Pictures\bloom_dark_v03.png,bloom_dark_v03.png,14265350,1656510476.547,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\bloom_dark_v03.png,bloom_dark_v03.png,14265350.0,1656510476.547,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
bloom_dark_v04.png,C:\Users\JGarza\Pictures\bloom_dark_v04.png,bloom_dark_v04.png,13965319,1656504543.714,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\bloom_dark_v04.png,bloom_dark_v04.png,13965319.0,1656504543.714,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
bloom_dark_v05.png,C:\Users\JGarza\Pictures\bloom_dark_v05.png,bloom_dark_v05.png,13981207,1656512065.1893513,C:\Users\JGarza\Pictures,C:\Users\JGarza\Desktop\x\Pictures\bloom_dark_v05.png,bloom_dark_v05.png,13981207.0,1656512065.1893513,C:\Users\JGarza\Desktop\x\Pictures,C:\Users\JGarza\Desktop\x\Pictures\.archive\202304011613,,False,False,False,False
